event_type,city,venue_id,start_date,artist_id,artist_name
Concert,Bordeaux,theatre-femina-1324,2025-06-19T19:30:00,vesselin-stanev-49769,VESSELIN STANEV
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-06-19T20:30:00,manon-bril-237873,MANON BRIL
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-06-20T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-06-26T20:00:00,santa-44957,SANTA
Concert,Bordeaux,theatre-femina-1324,2025-10-03T20:30:00,david-voinson-172146,DAVID VOINSON
Concert,Bordeaux,theatre-femina-1324,2025-10-04T20:30:00,david-voinson-172146,DAVID VOINSON
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-10-08T20:30:00,nawell-tout-court-14337,NAWELL TOUT COURT
Concert,Bordeaux,theatre-femina-1324,2025-10-10T20:30:00,violet-13195,VIOLET
Concert,Floirac,arkea-arena---bordeaux-53144,2025-10-12T17:00:00,mania-the-abba-tribute-27965,"MANIA, THE ABBA TRIBUTE"
Concert,Floirac,arkea-arena---bordeaux-53144,2025-10-14T20:00:00,lara-fabian-7137,LARA FABIAN
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-10-22T20:30:00,toute-la-verite-rien-que-la-verite-ou-presque-12392,"TOUTE LA VERITE, RIEN QUE LA VERITE... OU PRESQUE"
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-01T20:00:00,amir-131315,AMIR
Concert,Bordeaux,theatre-femina-1324,2025-11-02T20:00:00,brit-floyd-the-pink-floyd-tribute-show-94062,BRIT FLOYD (The Pink Floyd Tribute Show)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-05T20:00:00,lamomali-156231,LAMOMALI
Concert,Merignac,le-pin-galant-7410,2025-11-06T20:30:00,mireille-mathieu-23100,MIREILLE MATHIEU
Concert,Bordeaux,theatre-femina-1324,2025-11-09T18:00:00,monsieur-doumbia-14437,MONSIEUR DOUMBIA
Concert,Bordeaux,theatre-femina-1324,2025-11-13T20:30:00,sofiane-pamart-174547,SOFIANE PAMART
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-14T20:30:00,en-pleine-conscience-djal-13991,EN PLEINE CONSCIENCE (Djal)
Concert,Bordeaux,theatre-femina-1324,2025-11-14T20:30:00,sofiane-pamart-174547,SOFIANE PAMART
Concert,Bordeaux,theatre-femina-1324,2025-11-15T20:30:00,sofiane-pamart-174547,SOFIANE PAMART
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-11-16T00:00:00,larkin-poe-120068,LARKIN POE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-16T15:00:00,50-ans-damour--14537,50 ANS D'AMOUR !
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-21T20:00:00,soprano-39788,SOPRANO
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-11-21T20:30:00,amandine-lourdel-197915,AMANDINE LOURDEL
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-22T20:00:00,soprano-39788,SOPRANO
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-11-22T20:30:00,la-vie-de-ta-mere-13763,LA VIE DE TA MERE
Concert,Bordeaux,theatre-femina-1324,2025-11-26T20:30:00,sarah-schwab-205361,SARAH SCHWAB
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-11-26T20:30:00,lucie-carbone-198709,LUCIE CARBONE
Concert,Bordeaux,theatre-femina-1324,2025-11-27T20:30:00,beaucoup-trop-jeremy-nadeau-14241,BEAUCOUP TROP (Jeremy Nadeau)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-11-28T20:00:00,julien-dore-45638,JULIEN DORE
Concert,Bordeaux,theatre-femina-1324,2025-12-03T20:00:00,lynda-lemay-829,LYNDA LEMAY
Concert,Bordeaux,theatre-femina-1324,2025-12-05T20:30:00,marie-claude-pietragalla-175256,MARIE CLAUDE PIETRAGALLA
Concert,Bordeaux,theatre-femina-1324,2025-12-07T18:00:00,dany-brillant-2848,DANY BRILLANT
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-09T20:00:00,gojira-21008,GOJIRA
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-10T20:00:00,clown-nest-pas-un-metier--14541,CLOWN N'EST PAS UN METIER !!
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-11T20:00:00,carmina-burana-ballet-orchestre-et-choeurs---opera-national-de-russie-148927,"CARMINA BURANA (Ballet, Orchestre Et Choeurs - Opera National De Russie)"
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-11T20:00:00,carmina-burana-franceconcert-126285,CARMINA BURANA (Franceconcert)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-12T20:30:00,glory-alleluia-13421,GLORY ALLELUIA
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-13T20:00:00,m-pokora-34000,M. POKORA
Concert,Bordeaux,theatre-femina-1324,2025-12-14T17:00:00,piaf-le-spectacle-138542,PIAF! LE SPECTACLE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-15T20:30:00,david-voinson-172146,DAVID VOINSON
Concert,Bordeaux,theatre-femina-1324,2025-12-18T20:00:00,le-lac-des-cygnes-ballet-de-lopera-national-tchaikovski-de-perm-143168,LE LAC DES CYGNES (Ballet De L'opera National Tchaikovski De Perm)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-12-19T20:00:00,helena-242807,HELENA
Concert,Bordeaux,theatre-femina-1324,2025-12-19T20:30:00,bun-hay-mean-118636,BUN HAY MEAN
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-08T20:30:00,thomas-angelvy-152355,THOMAS ANGELVY
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-09T20:30:00,nora-hamzawi-62000,NORA HAMZAWI
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-11T17:30:00,goldmen-tribute-to-fredericks-goldman-jones-242891,GOLDMEN (Tribute to Fredericks Goldman Jones)
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-16T20:00:00,casse-noisette-british-festival-ballet-234901,CASSE-NOISETTE (British Festival Ballet)
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-17T20:30:00,michel-jonasz-85648,MICHEL JONASZ
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-20T00:00:00,la-ou-l-impossible-prend-vie-14545,LA OU L IMPOSSIBLE PREND VIE
Concert,Bordeaux,theatre-femina-1324,2026-01-20T20:00:00,dans-les-yeux-daudrey-francois-mauduit-216001,DANS LES YEUX D'AUDREY (François Mauduit)
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-22T20:00:00,la-fouine-34055,LA FOUINE
Concert,Bordeaux,theatre-femina-1324,2026-01-28T20:30:00,jeck-131456,JECK
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-29T20:00:00,generation-celine-taimer-encore-236693,"GENERATION CELINE ""T'AIMER ENCORE"""
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-30T20:30:00,par-amour-14327,PAR AMOUR
Concert,Bordeaux,theatre-femina-1324,2026-01-30T20:30:00,marine-leonardi-219513,MARINE LEONARDI
Concert,Floirac,arkea-arena---bordeaux-53144,2026-01-31T20:30:00,par-amour-14327,PAR AMOUR
Concert,Bordeaux,theatre-femina-1324,2026-01-31T20:30:00,julien-santini-133206,JULIEN SANTINI
Concert,Floirac,arkea-arena---bordeaux-53144,2026-02-05T20:00:00,louane-138473,LOUANE
Concert,Bordeaux,theatre-femina-1324,2026-02-06T20:30:00,abba-fever-54499,ABBA FEVER
Concert,Floirac,arkea-arena---bordeaux-53144,2026-02-14T20:00:00,carmina-burana-franceconcert-126285,CARMINA BURANA (Franceconcert)
Concert,Floirac,arkea-arena---bordeaux-53144,2026-02-28T20:00:00,kendji-girac-133392,KENDJI GIRAC
Concert,Floirac,arkea-arena---bordeaux-53144,2026-03-04T20:00:00,i-gotta-feeling-228035,I GOTTA FEELING
Concert,Floirac,arkea-arena---bordeaux-53144,2026-03-11T20:00:00,jeremy-frerot-110447,JEREMY FREROT
Concert,Floirac,arkea-arena---bordeaux-53144,2026-03-12T00:00:00,the-world-of-queen-12569,THE WORLD OF QUEEN
Concert,Floirac,arkea-arena---bordeaux-53144,2026-03-14T20:00:00,parades-13847,PARADES
Concert,Floirac,arkea-arena---bordeaux-53144,2026-03-17T20:00:00,lara-fabian-7137,LARA FABIAN
Concert,Floirac,arkea-arena---bordeaux-53144,2026-03-26T20:00:00,compagnie-bejart-ballet-lausanne-99028,COMPAGNIE BEJART BALLET LAUSANNE
Concert,Bordeaux,theatre-femina-1324,2026-03-28T18:00:00,bonjour-quand-meme-14525,BONJOUR QUAND MEME
Concert,Bordeaux,theatre-femina-1324,2026-04-18T20:30:00,kim-wilde-39151,KIM WILDE
Concert,Bordeaux,theatre-femina-1324,2026-04-24T20:30:00,imparfaits-13153,IMPARFAITS
Concert,Floirac,arkea-arena---bordeaux-53144,2026-05-22T20:00:00,les-annees-80---la-tournee-67227,LES ANNEES 80 - LA TOURNEE
Concert,Floirac,arkea-arena---bordeaux-53144,2026-06-02T20:00:00,black-legends---le-plus-grand-hommage-a-la-musique-afro-americaine-196349,BLACK LEGENDS - LE PLUS GRAND HOMMAGE A LA MUSIQUE AFRO-AMERICAINE
Concert,Floirac,arkea-arena---bordeaux-53144,2026-06-13T15:00:00,le-roi-soleil-29703,LE ROI SOLEIL
Concert,Floirac,arkea-arena---bordeaux-53144,2026-06-13T20:30:00,le-roi-soleil-29703,LE ROI SOLEIL
Concert,Floirac,arkea-arena---bordeaux-53144,2026-06-26T20:00:00,the-jeff-panacloc-company-38172,THE JEFF PANACLOC COMPANY
Concert,Bordeaux,theatre-femina-1324,2026-12-05T20:30:00,arnaud-tsamere-31057,ARNAUD TSAMERE
